"비스트로달고나","와우산로 29, 서울, 대한민국","37.5471","126.923"
"카페더BAKER","도산대로81길 55, 서울, 대한민국","37.5272","127.045"
"벤가테라스","도산대로11길 25, 서울, 대한민국","37.5191","127.022"
"맥주창고","방배천로2길 15, 서울, 대한민국","37.4771","126.984"
"늘봄숯불갈비","왕십리로5길 12-1, 서울, 대한민국","37.547","127.044"
"백가족발","방배천로4길 28, 서울, 대한민국","37.4776","126.984"
"훌리오","압구정로10길 13, 서울, 대한민국","37.5226","127.022"
"곤","와우산로7길 3, 서울, 대한민국","37.547","126.923"
"마실","방배천로2길 21, 서울, 대한민국","37.4771","126.984"
"엠플레이트","도산대로 412, 서울, 대한민국","37.5229","127.041"
"듀크렘","압구정로14길 34, 서울, 대한민국","37.5221","127.023"
"다이도게닝","압구정로79길 6, 서울, 대한민국","37.5249","127.048"
"봉대박스파게티","홍익로 10, 서울, 대한민국","37.5537","126.924"
"Onmaeul","123, Samcheong-dong, Jongno-gu, 서울, 대한민국","37.5866","126.982"
"연경","강남구 청담동 80-16, 서울, 대한민국","37.5264","127.045"
"부첼라 삼청동점","팔판동 63-6, 서울, 대한민국","37.582","126.981"
"1미리","종로구 삼청로5길 11, 서울, 대한민국","37.5825","126.981"
"쇼우","강남구 강남대로156길 45, 서울, 대한민국","37.5192","127.023"
"무돌","강남구 선릉로146길 3, 서울, 대한민국","37.5219","127.04"
"와우동천 신사점","강남구 신사동 535-10, 서울, 대한민국","37.5192","127.023"
"치맥","도산대로 410, 서울, 대한민국","37.5229","127.04"
"족팔려","남현3길 75, 서울, 대한민국","37.4756","126.981"
"오리먹는날","도산대로11길 25, 서울, 대한민국","37.5191","127.022"
"저스트주스클렌즈","삼청로5길 20, 서울, 대한민국","37.5828","126.981"
"칸지다이닝","도산대로81길 16-4, 서울, 대한민국","37.5254","127.048"
"카카오봄","삼청로 63, 서울, 대한민국","37.5813","126.981"
"연남동오뎅집","마포구 동교로 261, 서울, 대한민국","37.5631","126.925"
"그릴데미그라스","팔판길 1-8, 서울, 대한민국","37.5826","126.981"
"구시월닭한마리","연무장5가길 22, 서울, 대한민국","37.5433","127.055"
"홀리차우","봉은사로86길 30, 서울, 대한민국","37.5114","127.057"
"족팔려","남현3길 75, 서울, 대한민국","37.4756","126.981"
"저스트주스클렌즈","삼청로5길 20, 서울, 대한민국","37.5828","126.981"
"칸지다이닝","도산대로81길 16-4, 서울, 대한민국","37.5254","127.048"
"카카오봄","삼청로 63, 서울, 대한민국","37.5813","126.981"
"연남동오뎅집","마포구 동교로 261, 서울, 대한민국","37.5631","126.925"
"춤추는고양이","도산대로11길 22, 서울, 대한민국","37.5188","127.023"
"더하누","강남대로156길 41, 서울, 대한민국","37.5191","127.022"
"샤브리샤브샤브","방배천로2길 21, 서울, 대한민국","37.4771","126.984"
"골목집","남현1길 68-10, 서울, 대한민국","37.4753","126.981"
"향토칼국수","성수이로 108, 서울, 대한민국","37.5445","127.057"
"돈몽가","봉은사로82길 21, 서울, 대한민국","37.5119","127.056"
"스퀴즈빌리지","홍익로 10, 서울, 대한민국","37.5537","126.924"
"리하우스","삼청로9길 3-1, 서울, 대한민국","37.5863","126.981"
"비씨다르떼","압구정로14길 12, 서울, 대한민국","37.5235","127.023"
"와라와라","방배천로2길 27, 서울, 대한민국","37.477","126.984"
"느리네","와우산로3길 11, 서울, 대한민국","37.546","126.922"
"명동할머니국수","방배천로2길 15, 서울, 대한민국","37.4771","126.984"
"만경양육관","남현3길 78, 서울, 대한민국","37.4753","126.981"
"마포갈비","왕십리로5길 12-3, 서울, 대한민국","37.5471","127.044"
"파인드","도산대로81길 51, 서울, 대한민국","37.527","127.046"
"미션베이","논현로175길 75, 서울, 대한민국","37.5236","127.023"
"1미리","종로구 삼청로5길 11, 서울, 대한민국","37.5825","126.981"
"쇼우","강남구 강남대로156길 45, 서울, 대한민국","37.5192","127.023"
"산들김밥","성수이로 108, 서울, 대한민국","37.5445","127.057"
"루소앤루소","삼청로4길 4, 서울, 대한민국","37.5818","126.982"
"브레드가든","홍익로 10, 서울, 대한민국","37.5537","126.924"
"사당순대국","남현3길 74, 서울, 대한민국","37.4753","126.981"
"짚동가리쌩주","아차산로 113, 서울, 대한민국","37.5446","127.057"
"저스트주스클렌즈","삼청로5길 20, 서울, 대한민국","37.5828","126.981"
"카카오봄","삼청로 63, 서울, 대한민국","37.5813","126.981"
"연남동오뎅집","마포구 동교로 261, 서울, 대한민국","37.5631","126.925"
"춤추는고양이","도산대로11길 22, 서울, 대한민국","37.5188","127.023"
"더하누","강남대로156길 41, 서울, 대한민국","37.5191","127.022"
"샤브리샤브샤브","방배천로2길 21, 서울, 대한민국","37.4771","126.984"
"골목집","남현1길 68-10, 서울, 대한민국","37.4753","126.981"
"명동할머니국수","방배천로2길 15, 서울, 대한민국","37.4771","126.984"
"마포갈비","왕십리로5길 12-3, 서울, 대한민국","37.5471","127.044"
"미담전통찻집","북촌로5가길 44-5, 서울, 대한민국","37.5815","126.981"
"미코","강남구 청담동 122-7, 서울, 대한민국","37.5254","127.049"
"카페 코나 퀸즈","종로구 삼청로 65, 서울, 대한민국","37.5814","126.981"
"민혁이네외국포차","와우산로 15-7, 서울, 대한민국","37.5459","126.922"
"하시","도산대로58길 18, 서울, 대한민국","37.522","127.041"
"에이블","강남구 압구정로14길 12, 서울, 대한민국","37.5235","127.023"
"김가네칼국수","동교로 269, 서울, 대한민국","37.5637","126.926"
"꼬꼬트","강남구 봉은사로84길 32, 서울, 대한민국","37.5112","127.056"
"고기잡이","서초대로25길 97, 서울, 대한민국","37.4918","126.992"
"무등산","강남구 청담동 1-15  1층, 서울, 대한민국","37.5219","127.04"
"바른식 시골보쌈 & 감자옹심이 사당본점","서초구 방배천로2길 25, 서울, 대한민국","37.477","126.984"
"강정이기가막혀","방배천로4길 28, 서울, 대한민국","37.4776","126.984"
"드롭오가닉커피","삼청로 127-1, 서울, 대한민국","37.5867","126.982"
"항아리수제비","연무장5가길 20-1, 서울, 대한민국","37.5433","127.055"
"연탄집","아차산로 110, 서울, 대한민국","37.5442","127.056"
"돈부락","동교로 266, 서울, 대한민국","37.5631","126.925"
"더THE92","왕십리로 109, 서울, 대한민국","37.5474","127.044"
"운주골왕만두","성수이로 108, 서울, 대한민국","37.5445","127.057"
"더드림","아차산로 116, 서울, 대한민국","37.544","127.057"
"루소 바리스타랩 삼청점","종로구 삼청로 63-1번지, 서울, 대한민국","37.5814","126.981"
"주인","성미산로 184, 서울, 대한민국","37.5632","126.926"
"키야마","삼청로 125, 서울, 대한민국","37.5865","126.982"
"커핀그루나루","방배천로2길 15, 서울, 대한민국","37.4771","126.984"
"신마포갈매기","동교로 266, 서울, 대한민국","37.5631","126.925"
"향미","동교로 260, 서울, 대한민국","37.5628","126.925"
"카페베네 삼청동길점","종로구 화동 62번지, 서울, 대한민국","37.5815","126.981"
"디스이즈치킨","와우산로3길 3, 서울, 대한민국","37.5461","126.923"
"오감부산집","방배천로 12-11, 서울, 대한민국","37.4775","126.984"
"MINGMING","동교로 265, 서울, 대한민국","37.5633","126.925"
